Country,Governorate,District,year,adm2_code,XGB+DNN Predicted MPI,XGB+DNN Predicted Severe Poverty %
Tunisia,Sfax,Sfax Ville,2023,39419,0.030990103259682655,1.360168364
Tunisia,Sfax,Sfax Ville,2024,39419,0.02952777035534382,1.287052478
Tunisia,Sfax,Skhira,2020,39420,0.223324582,18.86696015
Tunisia,Sfax,Skhira,2021,39420,0.186154902,14.42614471
Tunisia,Sfax,Skhira,2022,39420,0.169778615,12.60838655
Tunisia,Sfax,Skhira,2023,39420,0.16296038031578064,11.87832222
Tunisia,Sfax,Skhira,2024,39420,0.163782313,11.96547716
Tunisia,Sidi Bouz,Bir El Hafey,2020,39421,0.303975403,29.77602825
Tunisia,Sidi Bouz,Bir El Hafey,2021,39421,0.266812235,24.55622185
Tunisia,Sidi Bouz,Bir El Hafey,2022,39421,0.266303003,24.48683886
Tunisia,Sidi Bouz,Bir El Hafey,2023,39421,0.279941946,26.36591981
Tunisia,Sidi Bouz,Bir El Hafey,2024,39421,0.283175081,26.81752549
Tunisia,Sidi Bouz,Jilma,2020,39422,0.234568447,20.29008983
Tunisia,Sidi Bouz,Jilma,2021,39422,0.216215521,17.98558268
Tunisia,Sidi Bouz,Jilma,2022,39422,0.202558666,16.33407615
Tunisia,Sidi Bouz,Jilma,2023,39422,0.214630827,17.79110709
Tunisia,Sidi Bouz,Jilma,2024,39422,0.213167101,17.61213077
Tunisia,Sidi Bouz,Mazzouna,2020,39423,0.334526539,34.27259854
Tunisia,Sidi Bouz,Mazzouna,2021,39423,0.314302385,31.27702172
Tunisia,Sidi Bouz,Mazzouna,2022,39423,0.273559064,25.48121366
Tunisia,Sidi Bouz,Mazzouna,2023,39423,0.240028366,20.99362657
Tunisia,Sidi Bouz,Mazzouna,2024,39423,0.258744568,23.46430801
Tunisia,Sidi Bouz,Meknassy,2020,39424,0.255998135,23.09620797
Tunisia,Sidi Bouz,Meknassy,2021,39424,0.249831781,22.27659839
Tunisia,Sidi Bouz,Meknassy,2022,39424,0.236670673,20.560023
Tunisia,Sidi Bouz,Meknassy,2023,39424,0.225263312,19.10982785
Tunisia,Sidi Bouz,Meknassy,2024,39424,0.206390232,16.79177679
Tunisia,Sidi Bouz,Menzel Bouzayane,2020,39425,0.343763947,35.66356723
Tunisia,Sidi Bouz,Menzel Bouzayane,2021,39425,0.319592476,32.05363843
Tunisia,Sidi Bouz,Menzel Bouzayane,2022,39425,0.281004727,26.51411486
Tunisia,Sidi Bouz,Menzel Bouzayane,2023,39425,0.263192117,24.06432063
Tunisia,Sidi Bouz,Menzel Bouzayane,2024,39425,0.312327087,30.98835549
Tunisia,Sidi Bouz,Ouled Haffouz,2020,39426,0.369624257,39.62435676
Tunisia,Sidi Bouz,Ouled Haffouz,2021,39426,0.340280861,35.13750391
Tunisia,Sidi Bouz,Ouled Haffouz,2022,39426,0.283895879983902,26.91852011
Tunisia,Sidi Bouz,Ouled Haffouz,2023,39426,0.284519345,27.00596811
Tunisia,Sidi Bouz,Ouled Haffouz,2024,39426,0.294082522,28.35774217
Tunisia,Sidi Bouz,Regueb,2020,39427,0.323822021,32.67817827
Tunisia,Sidi Bouz,Regueb,2021,39427,0.303468227,29.70284128
Tunisia,Sidi Bouz,Regueb,2022,39427,0.302392840385437,29.54782743
Tunisia,Sidi Bouz,Regueb,2023,39427,0.271738023,25.23050643
Tunisia,Sidi Bouz,Regueb,2024,39427,0.284620941,27.02022614
Tunisia,Sidi Bouz,Sabalat Ouled Asker,2020,39428,0.223483145,18.88678367
Tunisia,Sidi Bouz,Sabalat Ouled Asker,2021,39428,0.191625088,15.05293105
Tunisia,Sidi Bouz,Sabalat Ouled Asker,2022,39428,0.195502684,15.50301063
Tunisia,Sidi Bouz,Sabalat Ouled Asker,2023,39428,0.201305658,16.18537029
Tunisia,Sidi Bouz,Sabalat Ouled Asker,2024,39428,0.203209013,16.4114483
Tunisia,Sidi Bouz,Sidi Ali Ben Aoun,2020,39429,0.361825377,38.42020973
Tunisia,Sidi Bouz,Sidi Ali Ben Aoun,2021,39429,0.337162375,34.66812101
Tunisia,Sidi Bouz,Sidi Ali Ben Aoun,2022,39429,0.301165104,29.37113282
Tunisia,Sidi Bouz,Sidi Ali Ben Aoun,2023,39429,0.309806883,30.6211193
Tunisia,Sidi Bouz,Sidi Ali Ben Aoun,2024,39429,0.3243453800678253,32.75567701
Tunisia,Sidi Bouz,Sidi Bouzid Est,2020,39430,0.2840239703655243,26.93647933
Tunisia,Sidi Bouz,Sidi Bouzid Est,2021,39430,0.272365928,25.3168654
Tunisia,Sidi Bouz,Sidi Bouzid Est,2022,39430,0.264468133,24.23734856
Tunisia,Sidi Bouz,Sidi Bouzid Est,2023,39430,0.249472797,22.22917973
Tunisia,Sidi Bouz,Sidi Bouzid Est,2024,39430,0.246761948,21.87216619
Tunisia,Sidi Bouz,Sidi Bouzid Ouest,2020,39431,0.141151249,9.653811687
Tunisia,Sidi Bouz,Sidi Bouzid Ouest,2021,39431,0.138129354,9.359316136
Tunisia,Sidi Bouz,Sidi Bouzid Ouest,2022,39431,0.155938193,11.14339361
Tunisia,Sidi Bouz,Sidi Bouzid Ouest,2023,39431,0.135573894,9.112956036
Tunisia,Sidi Bouz,Sidi Bouzid Ouest,2024,39431,0.135654956,9.120732974
Tunisia,Sidi Bouz,Souk Jedid,2020,39432,0.424233794,48.2402844
Tunisia,Sidi Bouz,Souk Jedid,2021,39432,0.395500451,43.67126799
Tunisia,Sidi Bouz,Souk Jedid,2022,39432,0.37441205978393555,40.3673936
Tunisia,Sidi Bouz,Souk Jedid,2023,39432,0.371051013,39.84548597
Tunisia,Sidi Bouz,Souk Jedid,2024,39432,0.374254525,40.34290079
Tunisia,Siliana,Bargou,2020,39433,0.244964808,21.63653142
Tunisia,Siliana,Bargou,2021,39433,0.212349147,17.51239065
Tunisia,Siliana,Bargou,2022,39433,0.210286662,17.26177399
Tunisia,Siliana,Bargou,2023,39433,0.245820582,21.74863308
Tunisia,Siliana,Bargou,2024,39433,0.202430367,16.31882762
Tunisia,Siliana,Bouarada,2020,39434,0.186965555,14.51842342
Tunisia,Siliana,Bouarada,2021,39434,0.189641342,14.82451941
Tunisia,Siliana,Bouarada,2022,39434,0.18672358989715576,14.49085766
Tunisia,Siliana,Bouarada,2023,39434,0.172560096,12.91079741
Tunisia,Siliana,Bouarada,2024,39434,0.174021214,13.07070616
Tunisia,Siliana,Bourouis,2020,39435,0.235241532,20.37638623
Tunisia,Siliana,Bourouis,2021,39435,0.220416486,18.50466073
Tunisia,Siliana,Bourouis,2022,39435,0.214115113,17.72797656
Tunisia,Siliana,Bourouis,2023,39435,0.201527804,16.21169926
Tunisia,Siliana,Bourouis,2024,39435,0.202141106,16.28446697
Tunisia,Siliana,Elkrib,2020,39436,0.205539703,16.68979155
Tunisia,Siliana,Elkrib,2021,39436,0.193808258,15.30575114
Tunisia,Siliana,Elkrib,2022,39436,0.196743011,15.64797716
Tunisia,Siliana,Elkrib,2023,39436,0.227092087,19.33989158
Tunisia,Siliana,Elkrib,2024,39436,0.194953263,15.43894988
Tunisia,Siliana,Gaafour,2020,39437,0.200325385,16.06936908
Tunisia,Siliana,Gaafour,2021,39437,0.193761006,15.30026324
Tunisia,Siliana,Gaafour,2022,39437,0.185277462,14.32650348
Tunisia,Siliana,Gaafour,2023,39437,0.198037922,15.79983626
Tunisia,Siliana,Gaafour,2024,39437,0.190411881,14.91309122
Tunisia,Siliana,Kissra,2020,39438,0.290293604,27.81985411
Tunisia,Siliana,Kissra,2021,39438,0.260401189,23.6872385
Tunisia,Siliana,Kissra,2022,39438,0.239727944,20.95470825
Tunisia,Siliana,Kissra,2023,39438,0.251192629,22.45665265
Tunisia,Siliana,Kissra,2024,39438,0.253862828,22.81130918
Tunisia,Siliana,Makhtar,2020,39439,0.166222915,12.22565456
Tunisia,Siliana,Makhtar,2021,39439,0.146745712,10.20797855
Tunisia,Siliana,Makhtar,2022,39439,0.153553322,10.89778153
Tunisia,Siliana,Makhtar,2023,39439,0.127752647,8.374399644
Tunisia,Siliana,Makhtar,2024,39439,0.128645986,8.457568146
Tunisia,Siliana,Rouhia,2020,39440,0.271285832,25.16837081
Tunisia,Siliana,Rouhia,2021,39440,0.264826357,24.28599384
Tunisia,Siliana,Rouhia,2022,39440,0.268389702,24.77154066
Tunisia,Siliana,Rouhia,2023,39440,0.24899590015411377,22.16623671
Tunisia,Siliana,Rouhia,2024,39440,0.275329709,25.72571179
Tunisia,Siliana,Siliana Nord,2020,39441,0.164374232,12.02838797
Tunisia,Siliana,Siliana Nord,2021,39441,0.177120268,13.41225369
Tunisia,Siliana,Siliana Nord,2022,39441,0.164157152,12.00530192
Tunisia,Siliana,Siliana Nord,2023,39441,0.158933371,11.45473302
Tunisia,Siliana,Siliana Nord,2024,39441,0.166470781,12.25219345
Tunisia,Siliana,Siliana Sud,2020,39442,0.261997461,23.90268005
Tunisia,Siliana,Siliana Sud,2021,39442,0.287935227,27.48657709
Tunisia,Siliana,Siliana Sud,2022,39442,0.301496148,29.41874687
Tunisia,Siliana,Siliana Sud,2023,39442,0.275989771,25.81703857
Tunisia,Siliana,Siliana Sud,2024,39442,0.271496832,25.19735854
Tunisia,Sousse,Akouda,2020,39443,0.070709802,3.737522305
Tunisia,Sousse,Akouda,2021,39443,0.08320629596710205,4.635276525
Tunisia,Sousse,Akouda,2022,39443,0.056089866906404495,2.776430362
Tunisia,Sousse,Akouda,2023,39443,0.052996911,2.585731821
Tunisia,Sousse,Akouda,2024,39443,0.053595681,2.622300569
Tunisia,Sousse,Bouficha,2020,39444,0.16776669025421143,12.39129099
Tunisia,Sousse,Bouficha,2021,39444,0.158778474,11.43855387
Tunisia,Sousse,Bouficha,2022,39444,0.181654289,13.9177175
Tunisia,Sousse,Bouficha,2023,39444,0.195708245,15.52700283
Tunisia,Sousse,Bouficha,2024,39444,0.189934403,14.85818378
Tunisia,Sousse,Enfidha,2020,39445,0.143276349,9.862951936
Tunisia,Sousse,Enfidha,2021,39445,0.134326711,8.99361835
Tunisia,Sousse,Enfidha,2022,39445,0.13166899979114532,8.741288978
Tunisia,Sousse,Enfidha,2023,39445,0.133054018,8.872449447
Tunisia,Sousse,Enfidha,2024,39445,0.137724295,9.320102045
Tunisia,Sousse,Hammam Sousse,2020,39446,0.01844233274459839,0.767383245
Tunisia,Sousse,Hammam Sousse,2021,39446,0.01654195412993431,0.684498719
Tunisia,Sousse,Hammam Sousse,2022,39446,0.02132948860526085,0.896800354
Tunisia,Sousse,Hammam Sousse,2023,39446,0.01635865867137909,0.676601237
Tunisia,Sousse,Hammam Sousse,2024,39446,0.015117927454411983,0.623592331
Tunisia,Sousse,Hergla,2020,39447,0.169888452,12.6202783
Tunisia,Sousse,Hergla,2021,39447,0.1577138900756836,11.32758727
Tunisia,Sousse,Hergla,2022,39447,0.152813524,10.82200628
Tunisia,Sousse,Hergla,2023,39447,0.150111318,10.54690606
Tunisia,Sousse,Hergla,2024,39447,0.166088015,12.21121978
Tunisia,Sousse,Kalaa Kebira,2020,39448,0.147717685,10.30543452
Tunisia,Sousse,Kalaa Kebira,2021,39448,0.139123783,9.455849388
Tunisia,Sousse,Kalaa Kebira,2022,39448,0.131753102,8.749232474
Tunisia,Sousse,Kalaa Kebira,2023,39448,0.121841177,7.831879781
Tunisia,Sousse,Kalaa Kebira,2024,39448,0.137990952,9.345910358
Tunisia,Sousse,Kalaa Sghira,2020,39449,0.146720231,10.20542833
Tunisia,Sousse,Kalaa Sghira,2021,39449,0.132823855,8.850602303
Tunisia,Sousse,Kalaa Sghira,2022,39449,0.155480444,11.09609334
Tunisia,Sousse,Kalaa Sghira,2023,39449,0.160159305,11.5830815
Tunisia,Sousse,Kalaa Sghira,2024,39449,0.138777733,9.422214812
Tunisia,Sousse,Kondar,2020,39450,0.209597751,17.17834493
Tunisia,Sousse,Kondar,2021,39450,0.204603299,16.57776272
Tunisia,Sousse,Kondar,2022,39450,0.204244912,16.53495666
Tunisia,Sousse,Kondar,2023,39450,0.202522427,16.3297685
Tunisia,Sousse,Kondar,2024,39450,0.190615058,14.93647763
Tunisia,Sousse,M'saken,2020,39451,0.140364647,9.576825178
Tunisia,Sousse,M'saken,2021,39451,0.126660421,8.273135355
Tunisia,Sousse,M'saken,2022,39451,0.153351963,10.8771374
Tunisia,Sousse,M'saken,2023,39451,0.153464288,10.88865158
Tunisia,Sousse,M'saken,2024,39451,0.128086731,8.405466191
Tunisia,Sousse,Sidi Bou Ali,2020,39452,0.187573195,14.58773189
Tunisia,Sousse,Sidi Bou Ali,2021,39452,0.1703605204820633,12.67143504
Tunisia,Sousse,Sidi Bou Ali,2022,39452,0.150292456,10.56526432
Tunisia,Sousse,Sidi Bou Ali,2023,39452,0.143191516,9.854571081
Tunisia,Sousse,Sidi Bou Ali,2024,39452,0.177858427,13.49408039
Tunisia,Sousse,Sidi El Heni,2020,39453,0.219514757,18.39281215
Tunisia,Sousse,Sidi El Heni,2021,39453,0.170977503,12.73841029
Tunisia,Sousse,Sidi El Heni,2022,39453,0.148495927,10.38371508
Tunisia,Sousse,Sidi El Heni,2023,39453,0.142953098,9.831031234
Tunisia,Sousse,Sidi El Heni,2024,39453,0.166088685,12.21129151
Tunisia,Sousse,Sousse Jaouhara,2020,39454,0.031966932117938995,1.409596095
Tunisia,Sousse,Sousse Jaouhara,2021,39454,0.044021546840667725,2.057837988
Tunisia,Sousse,Sousse Jaouhara,2022,39454,0.053093988,2.591649237
Tunisia,Sousse,Sousse Jaouhara,2023,39454,0.05323129519820213,2.600026402
Tunisia,Sousse,Sousse Jaouhara,2024,39454,0.03726811334490776,1.685986692
Tunisia,Sousse,Sousse Medina,2020,39455,0.05998198315501213,3.022720821
Tunisia,Sousse,Sousse Medina,2021,39455,0.06005525216460228,3.027424394
Tunisia,Sousse,Sousse Medina,2022,39455,0.0585051067173481,2.928439552
Tunisia,Sousse,Sousse Medina,2023,39455,0.060475777834653854,3.054468271
Tunisia,Sousse,Sousse Medina,2024,39455,0.059183419,2.971616773
Tunisia,Sousse,Sousse Riad,2020,39456,0.0218687541782856,0.921438364
Tunisia,Sousse,Sousse Riad,2021,39456,0.031075965613126755,1.364494197
Tunisia,Sousse,Sousse Riad,2022,39456,0.03394690528512001,1.511220256
Tunisia,Sousse,Sousse Riad,2023,39456,0.039569508,1.810233182
Tunisia,Sousse,Sousse Riad,2024,39456,0.030313702300190926,1.326217586
Tunisia,Sousse,Sousse Sidi Abd Elhami,2020,39457,0.051013041,2.465772154
Tunisia,Sousse,Sousse Sidi Abd Elhami,2021,39457,0.04710463434457779,2.234868059
Tunisia,Sousse,Sousse Sidi Abd Elhami,2022,39457,0.046350628,2.191155006
Tunisia,Sousse,Sousse Sidi Abd Elhami,2023,39457,0.04922094568610191,2.359000818
Tunisia,Sousse,Sousse Sidi Abd Elhami,2024,39457,0.0478767529129982,2.27991096
Tunisia,Tataouine,Bir Lahmar,2020,39458,0.185382068,14.33836933
Tunisia,Tataouine,Bir Lahmar,2021,39458,0.173467249,13.00999376
Tunisia,Tataouine,Bir Lahmar,2022,39458,0.12229461967945099,7.873009556
Tunisia,Tataouine,Bir Lahmar,2023,39458,0.12461492419242859,8.084737817
Tunisia,Tataouine,Bir Lahmar,2024,39458,0.122968286,7.934264211
Tunisia,Tataouine,Dhiba,2020,39459,0.11483830958604813,7.207023982
Tunisia,Tataouine,Dhiba,2021,39459,0.12450515478849411,8.074673814
Tunisia,Tataouine,Dhiba,2022,39459,0.116418682,7.346331626
Tunisia,Tataouine,Dhiba,2023,39459,0.116418682,7.346331626
Tunisia,Tataouine,Dhiba,2024,39459,0.118732952,7.552131425
Tunisia,Tataouine,Ghomrassen,2020,39460,0.149662703,10.50149061
Tunisia,Tataouine,Ghomrassen,2021,39460,0.147499859,10.28356396
Tunisia,Tataouine,Ghomrassen,2022,39460,0.1505511999130249,10.59150848
Tunisia,Tataouine,Ghomrassen,2023,39460,0.148034275,10.33725244
Tunisia,Tataouine,Ghomrassen,2024,39460,0.13306283950805664,8.873287186
Tunisia,Tataouine,Remada,2020,39461,0.174783647,13.15443494
Tunisia,Tataouine,Remada,2021,39461,0.172026858,12.85261837
Tunisia,Tataouine,Remada,2022,39461,0.181667954,13.91925111
Tunisia,Tataouine,Remada,2024,39461,0.183559775,14.13216971
Tunisia,Tataouine,Samar,2020,39462,0.25326851,22.73221639
Tunisia,Tataouine,Samar,2021,39462,0.226703882,19.29097615
Tunisia,Tataouine,Samar,2022,39462,0.228823781,19.55860454
Tunisia,Tataouine,Samar,2023,39462,0.224723592,19.04210964
Tunisia,Tataouine,Samar,2024,39462,0.22304067015647888,18.83148343
Tunisia,Tataouine,Tataouine Nord,2020,39463,0.15700986981391907,11.25442477
Tunisia,Tataouine,Tataouine Nord,2021,39463,0.1464904099702835,10.18243788
Tunisia,Tataouine,Tataouine Nord,2022,39463,0.150504678,10.58678806
Tunisia,Tataouine,Tataouine Nord,2023,39463,0.148110539,10.34492261
Tunisia,Tataouine,Tataouine Nord,2024,39463,0.148991585,10.43368664
Tunisia,Tataouine,Tataouine Sud,2020,39464,0.220529348,18.51867626
Tunisia,Tataouine,Tataouine Sud,2021,39464,0.212889791,17.57829381
Tunisia,Tataouine,Tataouine Sud,2022,39464,0.197703481,15.76056495
Tunisia,Tataouine,Tataouine Sud,2023,39464,0.193123341,15.22627236
Tunisia,Tataouine,Tataouine Sud,2024,39464,0.1958702802658081,15.54592418
Tunisia,Tozeur,Degueche,2020,39465,0.395473629,43.66703629
Tunisia,Tozeur,Degueche,2021,39465,0.368628889,39.47023786
Tunisia,Tozeur,Degueche,2022,39465,0.368621409,39.4690801
Tunisia,Tozeur,Degueche,2023,39465,0.368056178,39.38161803
Tunisia,Tozeur,Degueche,2024,39465,0.369909048,39.66847553
Tunisia,Tozeur,Hazoua,2020,39466,0.204577923,16.57473043
Tunisia,Tozeur,Hazoua,2021,39466,0.16933462023735046,12.56035824
Tunisia,Tozeur,Hazoua,2022,39466,0.166858822,12.29378344
Tunisia,Tozeur,Hazoua,2023,39466,0.19024085998535156,14.89341637
Tunisia,Tozeur,Hazoua,2024,39466,0.187256977,14.55164867
Tunisia,Tozeur,Nafta,2020,39467,0.323795259,32.67421658
Tunisia,Tozeur,Nafta,2021,39467,0.304539949,29.85755316
Tunisia,Tozeur,Nafta,2022,39467,0.317371845,31.72701635
Tunisia,Tozeur,Nafta,2023,39467,0.339748979,35.05733817
Tunisia,Tozeur,Nafta,2024,39467,0.343227386,35.5824063
Tunisia,Tozeur,Tamaghza,2020,39468,0.188975915,14.7481831
Tunisia,Tozeur,Tamaghza,2021,39468,0.180509731,13.7894773
Tunisia,Tozeur,Tamaghza,2022,39468,0.180836022,13.82599202
Tunisia,Tozeur,Tamaghza,2023,39468,0.190100655,14.87729364
Tunisia,Tozeur,Tamaghza,2024,39468,0.186131135,14.42344242
Tunisia,Tozeur,Tozeur,2020,39469,0.359480798,38.05977075
Tunisia,Tozeur,Tozeur,2021,39469,0.350795001,36.73110389
Tunisia,Tozeur,Tozeur,2022,39469,0.345038295,35.85650302
Tunisia,Tozeur,Tozeur,2023,39469,0.336615533,34.58597191
Tunisia,Tozeur,Tozeur,2024,39469,0.328663707,33.39693936
Tunisia,Tunis,Bab Bhar,2020,39470,0.03289463371038437,1.456972034
Tunisia,Tunis,Bab Bhar,2021,39470,0.036267471,1.632765946
Tunisia,Tunis,Bab Bhar,2022,39470,0.03416598588228226,1.522582782
Tunisia,Tunis,Bab Bhar,2023,39470,0.03369810804724693,1.498344962
Tunisia,Tunis,Bab Bhar,2024,39470,0.029336801,1.277582007
Tunisia,Tunis,Bab Souika,2020,39471,0.078202173,4.267490759
Tunisia,Tunis,Bab Souika,2021,39471,0.08121776580810547,4.487812365
Tunisia,Tunis,Bab Souika,2022,39471,0.07710691541433334,4.188461957
Tunisia,Tunis,Bab Souika,2023,39471,0.088342249,5.024096529
Tunisia,Tunis,Bab Souika,2024,39471,0.085848048,4.833845465
Tunisia,Tunis,Bardo,2020,39472,0.062671259,3.196979267
Tunisia,Tunis,Bardo,2021,39472,0.064974822,3.348879159
Tunisia,Tunis,Bardo,2022,39472,0.063898131,3.277579122
Tunisia,Tunis,Bardo,2023,39472,0.06263301521539688,3.194477893
Tunisia,Tunis,Bardo,2024,39472,0.061321471,3.109100952
Tunisia,Tunis,Carthage,2020,39473,0.036483839,1.644232593
Tunisia,Tunis,Carthage,2021,39473,0.03592267632484436,1.614540352
Tunisia,Tunis,Carthage,2022,39473,0.038003542,1.725411626
Tunisia,Tunis,Carthage,2023,39473,0.035024095326662064,1.567314143
Tunisia,Tunis,Carthage,2024,39473,0.0391739159822464,1.788693687
Tunisia,Tunis,El Harairria,2020,39474,0.047259893268346786,2.243902637
Tunisia,Tunis,El Harairria,2021,39474,0.054632578045129776,2.686023769
Tunisia,Tunis,El Harairria,2023,39474,0.049707461,2.387837108
Tunisia,Tunis,El Harairria,2022,39474,0.051130395382642746,2.4728168
Tunisia,Tunis,El Harairria,2024,39474,0.05399656668305397,2.646877698
Tunisia,Tunis,El Kabaria,2020,39475,0.04550447314977646,2.142421765
Tunisia,Tunis,El Kabaria,2021,39475,0.03988122195005417,1.82725885
Tunisia,Tunis,El Kabaria,2022,39475,0.04747587442398071,2.256489698
Tunisia,Tunis,El Kabaria,2023,39475,0.050819046795368195,2.454141079
Tunisia,Tunis,El Kabaria,2024,39475,0.04825730621814728,2.302215215
Tunisia,Tunis,El Khadra,2020,39476,0.005351734813302755,0.233897877
Tunisia,Tunis,El Khadra,2021,39476,0.006665125023573637,0.283439974
Tunisia,Tunis,El Khadra,2022,39476,0.0065417238511145115,0.278747076
Tunisia,Tunis,El Khadra,2023,39476,0.0065417238511145115,0.278747076
Tunisia,Tunis,El Khadra,2024,39476,0.006482035852968693,0.276479991
Tunisia,Tunis,El Kram,2020,39477,0.035090979,1.570815757
Tunisia,Tunis,El Kram,2021,39477,0.034834068,1.557377449
Tunisia,Tunis,El Kram,2022,39477,0.03662555292248726,1.651755184
Tunisia,Tunis,El Kram,2023,39477,0.037510573863983154,1.698955551
Tunisia,Tunis,El Kram,2024,39477,0.03662555292248726,1.651755184
Tunisia,Tunis,El Marsa,2020,39478,0.016312571242451668,0.674618196
Tunisia,Tunis,El Marsa,2021,39478,0.01674584113061428,0.693303464
Tunisia,Tunis,El Marsa,2022,39478,0.019564909860491753,0.81720318
Tunisia,Tunis,El Marsa,2023,39478,0.017679624259471893,0.733897964
Tunisia,Tunis,El Marsa,2024,39478,0.020571071654558182,0.862397231
Tunisia,Tunis,El Menzah,2020,39479,0.04904242232441902,2.348447597
Tunisia,Tunis,El Menzah,2021,39479,0.047806539,2.275803197
Tunisia,Tunis,El Menzah,2022,39479,0.044695079,2.096125072
Tunisia,Tunis,El Menzah,2023,39479,0.05086863413453102,2.457112437
Tunisia,Tunis,El Menzah,2024,39479,0.049094342,2.351515202
Tunisia,Tunis,El Querdia,2020,39480,0.073240668,3.913743465
Tunisia,Tunis,El Querdia,2021,39480,0.082226731,4.562418698
Tunisia,Tunis,El Querdia,2022,39480,0.073276192,3.916237382
Tunisia,Tunis,El Querdia,2023,39480,0.075147308,4.048390627
Tunisia,Tunis,El Querdia,2024,39480,0.084294558,4.716709187
Tunisia,Tunis,El Tahrir,2020,39481,0.081569992,4.513806586
Tunisia,Tunis,El Tahrir,2021,39481,0.08660778403282166,4.891511666
Tunisia,Tunis,El Tahrir,2022,39481,0.085071459,4.775158286
Tunisia,Tunis,El Tahrir,2023,39481,0.0843873843550682,4.72367909
Tunisia,Tunis,El Tahrir,2024,39481,0.08348231017589569,4.655881384
Tunisia,Tunis,Ezouhour,2020,39482,0.04752984642982483,2.259638563
Tunisia,Tunis,Ezouhour,2021,39482,0.048208319,2.299340203
Tunisia,Tunis,Ezouhour,2022,39482,0.04931707680225372,2.364689748
Tunisia,Tunis,Ezouhour,2023,39482,0.049275048077106476,2.362201999
Tunisia,Tunis,Ezouhour,2024,39482,0.05063546448945999,2.443150594
Tunisia,Tunis,Jbel Jloud,2024,39483,0.079720438,4.37791677
Tunisia,Tunis,Jbel Jloud,2020,39483,0.07832399010658264,4.276313247
Tunisia,Tunis,Jbel Jloud,2021,39483,0.08018407970666885,4.411840384
Tunisia,Tunis,Jbel Jloud,2022,39483,0.079229057,4.342066726
Tunisia,Tunis,Jbel Jloud,2023,39483,0.080003493,4.398616017
Tunisia,Tunis,La Goulette,2020,39484,0.040395352989435196,1.855442936
Tunisia,Tunis,La Goulette,2021,39484,0.039975971,1.832443299
Tunisia,Tunis,La Goulette,2022,39484,0.042495351,1.97188441
Tunisia,Tunis,La Goulette,2023,39484,0.041250526905059814,1.902604851
Tunisia,Tunis,La Goulette,2024,39484,0.045877349,2.163855045
Tunisia,Tunis,Medina,2020,39485,0.08675310015678406,4.902570018
Tunisia,Tunis,Medina,2021,39485,0.09468534588813782,5.51994882
Tunisia,Tunis,Medina,2022,39485,0.092825256,5.372764756
Tunisia,Tunis,Medina,2023,39485,0.092825256,5.372764756
Tunisia,Tunis,Medina,2024,39485,0.092825256,5.372764756
Tunisia,Tunis,Omrane,2020,39486,0.04511667788028717,2.12020118
Tunisia,Tunis,Omrane,2021,39486,0.04430145025253296,2.073722824
Tunisia,Tunis,Omrane,2022,39486,0.039867502,1.826508469
Tunisia,Tunis,Omrane,2023,39486,0.03807873651385307,1.729457471
Tunisia,Tunis,Omrane,2024,39486,0.03961955010890961,1.812963283
Tunisia,Tunis,Omrane Superieur,2020,39487,0.073091917,3.903306833
Tunisia,Tunis,Omrane Superieur,2021,39487,0.07495201379060745,4.034524499
Tunisia,Tunis,Omrane Superieur,2022,39487,0.083602123,4.664835908
Tunisia,Tunis,Omrane Superieur,2023,39487,0.073374972,3.92317498
